step_time,radius,diffusion_coef,tx_count,tx_centers,molecule_counts,rx_center,from,"first_rotations(x,y,z)","second_rotations(x,y,z)"
9.999999974752427e-07,5,79.4000015258789,2,"[[3.396921031921499, 6.728031810893958, -6.032212673136875], [6.888029040529351, -2.3562616897607005, -5.802908163867915]]","[10000, 10000]","[0, 0, 0]","[156, 1635]","[193.26095581054688, 38.67213439941406, 63.211212158203125]","[358.89385986328125, 38.558837890625, 341.11517333984375]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-1.0171097221249847, -1.5731825507464439, 12.76061276420743], [8.692844740480291, -1.5177778884692383, 4.440751404932904]]","[10000, 10000]","[0, 0, 0]","[3172, 2513]","[263.3138427734375, 278.35174560546875, 237.11611938476562]","[71.97838592529297, 333.2867126464844, 350.095947265625]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-10.562284281719526, -6.5710859932355445, 0.9880100152441886], [2.489972195516942, -8.33042917497434, 1.683114762502607]]","[10000, 10000]","[0, 0, 0]","[1339, 2369]","[141.85340881347656, 184.54119873046875, 31.886873245239258]","[275.1145324707031, 349.0440979003906, 286.6414489746094]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-7.021694410561397, 12.374253003827642, 3.6779871468141936], [-10.503597568774058, -0.7269107570874167, 2.4071958536247773]]","[10000, 10000]","[0, 0, 0]","[2641, 3057]","[328.2176818847656, 194.49420166015625, 299.5724792480469]","[119.72203063964844, 347.1217346191406, 183.95889282226562]"
9.999999974752427e-07,5,79.4000015258789,2,"[[0.24225079633394175, 1.7696263669518257, 11.352272141944505], [-3.3352024423501287, 2.353113362134882, -7.7368671682092005]]","[10000, 10000]","[0, 0, 0]","[2417, 2452]","[16.839445114135742, 261.0585632324219, 262.20501708984375]","[357.1225280761719, 117.81487274169922, 324.7955627441406]"
9.999999974752427e-07,5,79.4000015258789,2,"[[3.463491935824045, 1.7471111139162556, -5.9710623458644205], [-9.26356609407196, 1.0536457545097402, -5.163793866142289]]","[10000, 10000]","[0, 0, 0]","[2182, 467]","[35.58233642578125, 123.01042175292969, 206.76803588867188]","[1.3714885711669922, 151.01971435546875, 353.5110168457031]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-5.310499305835895, -10.757825808109452, 6.007004256460768], [0.15007039449374643, 0.08131302735648341, 5.928398717342634]]","[10000, 10000]","[0, 0, 0]","[1238, 2795]","[268.6388244628906, 206.59719848632812, 63.7271842956543]","[5.367743968963623, 271.6491394042969, 28.45027732849121]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-7.915795023782099, 11.57655913874621, -2.522585238873732], [5.483109739050624, 3.5843021227552465, -3.2852011070833735]]","[10000, 10000]","[0, 0, 0]","[1927, 1474]","[151.41859436035156, 10.19700813293457, 124.36345672607422]","[180.62255859375, 26.633928298950195, 33.1725959777832]"
9.999999974752427e-07,5,79.4000015258789,2,"[[0.6339083539576941, -5.158947128223446, 1.8578929508515996], [-2.5350339212888233, -5.136839281459665, -8.359394125576184]]","[10000, 10000]","[0, 0, 0]","[2115, 341]","[311.4032287597656, 199.6690216064453, 97.00513458251953]","[335.525390625, 55.57895278930664, 243.73362731933594]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-12.495899785853677, 3.5298060858615634, 5.5243114736442935], [-7.466982203720959, -9.633174406949149, 4.50517964406905]]","[10000, 10000]","[0, 0, 0]","[294, 1259]","[301.83038330078125, 336.95306396484375, 164.22622680664062]","[93.05866241455078, 339.71405029296875, 232.21958923339844]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-5.746900373744848, 11.118055653141152, 6.530573864170227], [-6.238771374042768, 9.48074704980148, -5.852175477862862]]","[10000, 10000]","[0, 0, 0]","[2790, 1085]","[137.843017578125, 332.44451904296875, 117.3343505859375]","[176.59530639648438, 152.7224884033203, 303.3467712402344]"
9.999999974752427e-07,5,79.4000015258789,2,"[[1.108667437079413, 4.99132558291828, 8.654489702704597], [7.006449102096952, -6.893593388118768, -10.778208367314843]]","[10000, 10000]","[0, 0, 0]","[539, 2605]","[223.62030029296875, 239.4259033203125, 257.4768371582031]","[121.08042907714844, 47.63689041137695, 315.4651794433594]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-3.636385886442743, -5.226522959947171, -7.271438481833262], [-7.3208535250438915, 7.811378320410549, 10.341031614344635]]","[10000, 10000]","[0, 0, 0]","[1937, 552]","[210.8866729736328, 48.79363250732422, 235.17149353027344]","[7.238337993621826, 315.9927062988281, 133.1433563232422]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-3.7032892134629707, -7.4519087453779145, -1.3167043193128372], [-1.9921242133729868, 0.8397109660855668, -11.048865277779251]]","[10000, 10000]","[0, 0, 0]","[2590, 1475]","[109.2578125, 171.008544921875, 63.57453155517578]","[15.187891006469727, 78.92913055419922, 157.14382934570312]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-1.1355489780024552, 3.053766096842433, 6.013557015685377], [-7.3454438636968575, -0.2775402722284663, -9.277973686119909]]","[10000, 10000]","[0, 0, 0]","[315, 1148]","[97.84783935546875, 298.4482116699219, 110.39775085449219]","[224.85589599609375, 128.38882446289062, 2.163834571838379]"
9.999999974752427e-07,5,79.4000015258789,2,"[[0.1548166639310963, 0.24981306926803223, 6.1331544427899], [1.2084635838541473, -4.083336348973438, -3.328797665119495]]","[10000, 10000]","[0, 0, 0]","[2749, 164]","[217.88116455078125, 272.74346923828125, 58.21226119995117]","[236.21533203125, 141.98524475097656, 106.48612213134766]"
9.999999974752427e-07,5,79.4000015258789,2,"[[2.2325054149216794, -4.959907156849365, 1.95565477333503], [-7.957079666517833, -6.866995828071872, -10.577153079512199]]","[10000, 10000]","[0, 0, 0]","[1759, 584]","[53.98276138305664, 340.2239990234375, 294.2330017089844]","[35.62984085083008, 45.18107986450195, 220.79434204101562]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-0.4651083033566436, -3.5075952560402754, -8.269252648228578], [-4.000932142108098, 3.823734233298622, -12.110190896298185]]","[10000, 10000]","[0, 0, 0]","[1275, 2560]","[342.6913757324219, 66.8345947265625, 262.4466247558594]","[132.8348388671875, 65.43984985351562, 136.29730224609375]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-0.6569851638548845, 1.8449612100098034, -9.657774606319146], [5.575137466210669, -8.292342343707894, 0.4512853426718334]]","[10000, 10000]","[0, 0, 0]","[948, 1221]","[259.0867004394531, 78.53675079345703, 109.60066223144531]","[9.2689847946167, 182.58592224121094, 123.91387176513672]"
9.999999974752427e-07,5,79.4000015258789,2,"[[4.418892695455216, 1.9906424591706715, 7.909786724348317], [-7.638043635805413, -9.69654990740718, 2.5505041622748164]]","[10000, 10000]","[0, 0, 0]","[519, 168]","[348.6961669921875, 238.50289916992188, 204.25082397460938]","[23.650775909423828, 191.67454528808594, 51.77223587036133]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-0.6336546688724168, -0.7230902834754328, -13.262122826630554], [0.4203210839159809, 2.402688019057531, 11.558187794716712]]","[10000, 10000]","[0, 0, 0]","[333, 2647]","[325.0918884277344, 85.85356140136719, 228.7714385986328]","[245.2384490966797, 258.0834655761719, 260.07720947265625]"
9.999999974752427e-07,5,79.4000015258789,2,"[[0.13426652649888512, -4.565784831216587, -2.9238024128560514], [-1.3233187636140895, 2.0244959603572035, -10.678408544554376]]","[10000, 10000]","[0, 0, 0]","[2338, 2349]","[346.6283264160156, 32.623130798339844, 271.6844177246094]","[27.512104034423828, 102.76199340820312, 303.1707763671875]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-0.724402595073974, 0.029802500074596987, 6.367690415988044], [-1.771338454922354, -0.7711884289230211, 9.718794799455855]]","[10000, 10000]","[0, 0, 0]","[2757, 2564]","[267.0120544433594, 263.5043640136719, 357.6441345214844]","[120.24952697753906, 281.2428894042969, 203.52688598632812]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-2.6784667497016805, -0.7226347412133763, -12.46428520233424], [-4.208009705706881, -1.1150485059485813, 5.904948218007146]]","[10000, 10000]","[0, 0, 0]","[1085, 1017]","[140.44647216796875, 102.54805755615234, 15.098583221435547]","[356.4859924316406, 233.60166931152344, 14.84128475189209]"
9.999999974752427e-07,5,79.4000015258789,2,"[[5.098696030041202, -8.369197102971645, 9.555946329341376], [9.83993120801234, 1.2987982702340404, -4.468990767644994]]","[10000, 10000]","[0, 0, 0]","[1063, 2539]","[108.77642822265625, 315.722412109375, 301.3506774902344]","[20.6832218170166, 24.24030303955078, 7.5191545486450195]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-1.5568429242435775, 7.64526445778826, -9.763556589370454], [-5.73187552681764, 3.5535609046940517, 6.868894564658535]]","[10000, 10000]","[0, 0, 0]","[1556, 1639]","[194.27993774414062, 51.371253967285156, 101.51004791259766]","[177.8839569091797, 225.52545166015625, 328.2025451660156]"
9.999999974752427e-07,5,79.4000015258789,2,"[[5.316867649317315, 2.3789463562169266, -10.938517510732092], [-2.4442831601708925, -1.1055003989162346, 9.172311975172413]]","[10000, 10000]","[0, 0, 0]","[2826, 1038]","[29.649696350097656, 61.9644775390625, 24.105356216430664]","[63.32804870605469, 286.30279541015625, 204.33628845214844]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-5.107172371394583, -2.846178404584436, 0.4272022879528338], [-2.316880895299664, -8.107754527911512, -11.955763751017997]]","[10000, 10000]","[0, 0, 0]","[1761, 1446]","[88.96786499023438, 184.17901611328125, 29.13050651550293]","[132.86627197265625, 125.19498443603516, 74.0521240234375]"
9.999999974752427e-07,5,79.4000015258789,2,"[[5.7726230533948915, -6.131431809231626, -5.237251040072594], [-3.5177058768010463, 1.5889459709340732, 7.442608221649949]]","[10000, 10000]","[0, 0, 0]","[2498, 2432]","[149.53363037109375, 31.877819061279297, 313.2735290527344]","[268.9731140136719, 297.4123840332031, 155.6913299560547]"
9.999999974752427e-07,5,79.4000015258789,2,"[[2.604596760754613, 4.426518120280154, 3.261871128060888], [-1.032944839797106, -4.394543972792408, -9.631166795618325]]","[10000, 10000]","[0, 0, 0]","[2643, 1920]","[216.10897827148438, 327.58013916015625, 59.527122497558594]","[154.6873779296875, 64.88662719726562, 256.77264404296875]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-2.1090702944592072, 3.2483690103574343, 12.790328393803346], [-6.393120553719301, 0.08143933173435942, -2.7245997409241514]]","[10000, 10000]","[0, 0, 0]","[2494, 3292]","[70.63558959960938, 286.8466491699219, 122.99447631835938]","[244.36798095703125, 156.91909790039062, 359.2701721191406]"
9.999999974752427e-07,5,79.4000015258789,2,"[[4.7258067240004555, -3.1746158860482185, -0.05751129256937967], [-0.8980214020475698, 5.744336798905252, -8.696816004415831]]","[10000, 10000]","[0, 0, 0]","[2187, 469]","[153.62710571289062, 0.5787777900695801, 326.1083068847656]","[168.29052734375, 123.76403045654297, 278.8852233886719]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-5.361742873332417, -3.0519925368527328, -6.267583760276093], [2.597086001532091, -1.7864638499915237, 6.380081939850052]]","[10000, 10000]","[0, 0, 0]","[1645, 569]","[297.1595153808594, 134.54823303222656, 29.649246215820312]","[210.21304321289062, 296.29248046875, 325.47698974609375]"
9.999999974752427e-07,5,79.4000015258789,2,"[[5.721366771373303, -1.8373454025267484, -1.2796375019408919], [-3.3722471126360065, 3.5787322731206754, 13.458962329790808]]","[10000, 10000]","[0, 0, 0]","[26, 233]","[330.1519775390625, 12.021467208862305, 342.19622802734375]","[66.20953369140625, 290.0698547363281, 133.29847717285156]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-0.09354172947509454, -0.38944269443095814, 11.117411023676185], [0.6005196300262878, 1.062264536889496, 13.502443177076643]]","[10000, 10000]","[0, 0, 0]","[283, 1026]","[58.316673278808594, 267.9367370605469, 76.49376678466797]","[96.0829086303711, 275.1639709472656, 60.51964569091797]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-0.19081370671128683, 1.1220796165133913, 8.160181430844176], [5.080966514838084, 3.7668477445141346, 4.333440672022864]]","[10000, 10000]","[0, 0, 0]","[2838, 28]","[115.97315979003906, 262.0595703125, 279.6510314941406]","[230.39085388183594, 325.583740234375, 36.55192184448242]"
9.999999974752427e-07,5,79.4000015258789,2,"[[0.38931451449654064, 1.0265139389934863, -9.72319947743894], [-2.913474032409424, -1.6500288900247153, -5.045335024321575]]","[10000, 10000]","[0, 0, 0]","[958, 1088]","[242.71397399902344, 83.55793762207031, 69.2303237915039]","[50.69941711425781, 123.56973266601562, 29.524791717529297]"
9.999999974752427e-07,5,79.4000015258789,2,"[[1.5403190650141276, -4.636818919961131, -3.9365438140792124], [-5.8935470135463275, 7.272838028326415, -5.402038861290527]]","[10000, 10000]","[0, 0, 0]","[2074, 1344]","[320.9465026855469, 38.857826232910156, 288.3761291503906]","[273.2694396972656, 150.01161193847656, 309.01959228515625]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-3.367514599386589, 4.3860130284513685, 8.980481512139294], [3.4142760598947497, -7.429501022267463, 0.8796465205425555]]","[10000, 10000]","[0, 0, 0]","[1586, 1122]","[215.24420166015625, 301.6224060058594, 127.51651000976562]","[284.3975524902344, 353.8595886230469, 294.68145751953125]"
9.999999974752427e-07,5,79.4000015258789,2,"[[0.35950271800740297, 1.883404173793993, 12.905512696869813], [3.3161356298845512, -1.5781938173560637, -5.482467983970074]]","[10000, 10000]","[0, 0, 0]","[1246, 1684]","[193.1307830810547, 261.5492248535156, 259.19342041015625]","[322.1512756347656, 123.81684112548828, 154.54959106445312]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-1.5095809925963963, -8.664527544634934, 10.533631920207092], [-1.4154835738288527, -4.771386970694356, -7.118509108507826]]","[10000, 10000]","[0, 0, 0]","[683, 1613]","[76.8901138305664, 309.86016845703125, 260.1168212890625]","[59.05625534057617, 55.04060363769531, 253.4764404296875]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-4.55423610882461, -3.886686509779791, -2.582014803864533], [2.620895040823679, -4.305113887842343, -9.357773035849812]]","[10000, 10000]","[0, 0, 0]","[1366, 1268]","[37.49058532714844, 23.32815933227539, 220.47817993164062]","[39.354530334472656, 118.3071517944336, 121.33248901367188]"
9.999999974752427e-07,5,79.4000015258789,2,"[[3.189675903790232, -5.642661851151635, 1.9332551001294407], [1.5418014281620431, -2.685422923845446, 10.492866291797979]]","[10000, 10000]","[0, 0, 0]","[3136, 224]","[244.31759643554688, 196.60769653320312, 119.47854614257812]","[27.968788146972656, 253.55812072753906, 119.86174011230469]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-0.18892766279565085, 1.235682657171456, -5.189584715224577], [3.3949430503933082, -3.81047450865247, -5.770938131698464]]","[10000, 10000]","[0, 0, 0]","[2505, 795]","[4.272587299346924, 76.45686340332031, 98.69282531738281]","[280.7814636230469, 131.48757934570312, 131.69944763183594]"
9.999999974752427e-07,5,79.4000015258789,2,"[[4.23910091629167, -11.536603620481603, 0.8242077479940182], [-7.1110789721878565, 10.815460633105905, -0.1044812849885996]]","[10000, 10000]","[0, 0, 0]","[154, 1546]","[155.29783630371094, 183.83645629882812, 110.17575073242188]","[108.88487243652344, 0.4624772071838379, 123.32460021972656]"
9.999999974752427e-07,5,79.4000015258789,2,"[[1.2357734964730902, 3.264956718176582, 13.521821788215385], [-0.4803286853432822, 0.18783418579270048, -5.461411764108243]]","[10000, 10000]","[0, 0, 0]","[1896, 2935]","[241.48721313476562, 255.5237579345703, 249.26853942871094]","[323.17645263671875, 95.39473724365234, 338.641845703125]"
9.999999974752427e-07,5,79.4000015258789,2,"[[3.769673277549844, 8.71862721588872, -4.3010930841972375], [2.3371992517798192, -0.03998220074770185, -5.465734247279506]]","[10000, 10000]","[0, 0, 0]","[319, 738]","[78.03121185302734, 24.361474990844727, 66.61779022216797]","[19.802749633789062, 113.15503692626953, 179.0199432373047]"
9.999999974752427e-07,5,79.4000015258789,2,"[[0.32514014980849837, -11.603395120509502, 1.0209906299713571], [2.8634225556587696, 0.8903162820047116, 5.383573227703608]]","[10000, 10000]","[0, 0, 0]","[2143, 1522]","[166.78440856933594, 354.9734191894531, 271.6050720214844]","[126.34876251220703, 240.88226318359375, 197.2718963623047]"
9.999999974752427e-07,5,79.4000015258789,2,"[[0.5493177529017444, -0.4946222308455568, 8.88657486526202], [3.8924898471108706, 8.526154334597317, 3.480262968638484]]","[10000, 10000]","[0, 0, 0]","[2686, 1058]","[217.1377410888672, 274.75494384765625, 317.9991760253906]","[213.16612243652344, 339.6289978027344, 65.46163177490234]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-0.3531055032378249, -1.9081034445076848, -5.07957147092101], [2.8373481399968954, -5.861394264325256, 2.884437447947467]]","[10000, 10000]","[0, 0, 0]","[1567, 648]","[275.77423095703125, 110.90788269042969, 79.51569366455078]","[347.059814453125, 336.1095275878906, 295.8304138183594]"
9.999999974752427e-07,5,79.4000015258789,2,"[[1.6707242850751438, -3.533983664502699, -9.950798197647341], [10.99242539101468, -4.935621018097587, 0.7210092347970394]]","[10000, 10000]","[0, 0, 0]","[611, 2967]","[161.37611389160156, 68.55342102050781, 295.3028869628906]","[5.338432788848877, 183.42430114746094, 155.81982421875]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-5.428910787537651, -7.17573491763495, -7.615003170884248], [-12.116855104320802, -7.807041202436156, 2.9560319382367566]]","[10000, 10000]","[0, 0, 0]","[2077, 677]","[65.57007598876953, 40.241180419921875, 232.89012145996094]","[115.58612823486328, 191.5894317626953, 32.794189453125]"
9.999999974752427e-07,5,79.4000015258789,2,"[[11.590437273681077, -3.1348197674095064, -4.1600221364804595], [6.940660912071243, -3.544498369086343, -1.3330850661733067]]","[10000, 10000]","[0, 0, 0]","[639, 1573]","[128.6392822265625, 160.89035034179688, 164.86553955078125]","[60.08929443359375, 9.706743240356445, 332.9472351074219]"
